countryCode,countryName,undernourished,under5mortality,sanitationUrban,sanitationRural,lifeExpectancy,healthExpenditure,maternalMortality,LDC,undernourished2000,undernourished2001,undernourished2002,undernourished2003,undernourished2004,undernourished2005,undernourished2006,undernourished2007,undernourished2008,undernourished2009,undernourished2010,undernourished2011,undernourished2012,undernourished2013,undernourished2014,undernourished2015,undernourished2016,under5_1960,under5_1961,under5_1962,under5_1963,under5_1964,under5_1965,under5_1966,under5_1967,under5_1968,under5_1969,under5_1970,under5_1971,under5_1972,under5_1973,under5_1974,under5_1975,under5_1976,under5_1977,under5_1978,under5_1979,under5_1980,under5_1981,under5_1982,under5_1983,under5_1984,under5_1985,under5_1986,under5_1987,under5_1988,under5_1989,under5_1990,under5_1991,under5_1992,under5_1993,under5_1994,under5_1995,under5_1996,under5_1997,under5_1998,under5_1999,under5_2000,under5_2001,under5_2002,under5_2003,under5_2004,under5_2005,under5_2006,under5_2007,under5_2008,under5_2009,under5_2010,under5_2011,under5_2012,under5_2013,under5_2014,under5_2015,under5_2016,under5_2017,sanitationUrban2000,sanitationUrban2001,sanitationUrban2002,sanitationUrban2003,sanitationUrban2004,sanitationUrban2005,sanitationUrban2006,sanitationUrban2007,sanitationUrban2008,sanitationUrban2009,sanitationUrban2010,sanitationUrban2011,sanitationUrban2012,sanitationUrban2013,sanitationUrban2014,sanitationUrban2015,sanitationRural2000,sanitationRural2001,sanitationRural2002,sanitationRural2003,sanitationRural2004,sanitationRural2005,sanitationRural2006,sanitationRural2007,sanitationRural2008,sanitationRural2009,sanitationRural2010,sanitationRural2011,sanitationRural2012,sanitationRural2013,sanitationRural2014,sanitationRural2015,lifeExpectancy1960,lifeExpectancy1961,lifeExpectancy1962,lifeExpectancy1963,lifeExpectancy1964,lifeExpectancy1965,lifeExpectancy1966,lifeExpectancy1967,lifeExpectancy1968,lifeExpectancy1969,lifeExpectancy1970,lifeExpectancy1971,lifeExpectancy1972,lifeExpectancy1973,lifeExpectancy1974,lifeExpectancy1975,lifeExpectancy1976,lifeExpectancy1977,lifeExpectancy1978,lifeExpectancy1979,lifeExpectancy1980,lifeExpectancy1981,lifeExpectancy1982,lifeExpectancy1983,lifeExpectancy1984,lifeExpectancy1985,lifeExpectancy1986,lifeExpectancy1987,lifeExpectancy1988,lifeExpectancy1989,lifeExpectancy1990,lifeExpectancy1991,lifeExpectancy1992,lifeExpectancy1993,lifeExpectancy1994,lifeExpectancy1995,lifeExpectancy1996,lifeExpectancy1997,lifeExpectancy1998,lifeExpectancy1999,lifeExpectancy2000,lifeExpectancy2001,lifeExpectancy2002,lifeExpectancy2003,lifeExpectancy2004,lifeExpectancy2005,lifeExpectancy2006,lifeExpectancy2007,lifeExpectancy2008,lifeExpectancy2009,lifeExpectancy2010,lifeExpectancy2011,lifeExpectancy2012,lifeExpectancy2013,lifeExpectancy2014,lifeExpectancy2015,lifeExpectancy2016,healthExpenditure2000,healthExpenditure2001,healthExpenditure2002,healthExpenditure2003,healthExpenditure2004,healthExpenditure2005,healthExpenditure2006,healthExpenditure2007,healthExpenditure2008,healthExpenditure2009,healthExpenditure2010,healthExpenditure2011,healthExpenditure2012,healthExpenditure2013,healthExpenditure2014,healthExpenditure2015,maternal1990,maternal1991,maternal1992,maternal1993,maternal1994,maternal1995,maternal1996,maternal1997,maternal1998,maternal1999,maternal2000,maternal2001,maternal2002,maternal2003,maternal2004,maternal2005,maternal2006,maternal2007,maternal2008,maternal2009,maternal2010,maternal2011,maternal2012,maternal2013,maternal2014,maternal2015
AUT,Austria,2.5,3.6,99.95963956,100,80.8902439,4536.077437,4,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,42.8,40.2,37.9,35.9,34.2,32.7,31.5,30.5,29.8,29.4,29.1,28.7,28,26.8,25.1,23,21.1,19.4,18.1,17.1,16.2,15.5,14.8,14,13.3,12.6,11.9,11.2,10.5,10,9.5,9,8.5,7.9,7.4,6.8,6.4,6,5.8,5.6,5.5,5.4,5.3,5.2,5.1,4.9,4.8,4.6,4.5,4.4,4.3,4.2,4.1,3.9,3.8,3.7,3.6,3.6,100,100,100,99.99726884,99.99413307,99.9909973,99.98786152,99.98472575,99.98158997,99.9784542,99.97531843,99.97218265,99.96904688,99.96591111,99.96277533,99.95963956,99.99994848,99.99997268,99.99999688,100,100,100,100,100,100,100,100,100,100,100,100,100,68.58560976,69.57731707,69.3095122,69.44365854,69.92195122,69.72219512,70.04585366,69.91780488,70.05756098,69.83317073,69.91463415,70.11463415,70.46341463,71.01463415,71.01219512,71.11463415,71.56585366,71.91463415,72.01219512,72.31219512,72.46341463,72.81219512,72.96097561,73.01219512,73.61219512,73.81463415,74.31707317,74.76829268,75.21707317,75.26585366,75.56829268,75.61707317,75.81707317,76.06829268,76.4195122,76.66829268,76.87073171,77.3195122,77.67073171,77.87560976,78.12682927,78.57560976,78.67804878,78.63170732,79.1804878,79.33170732,79.8804878,80.1804878,80.43170732,80.33170732,80.5804878,80.98292683,80.93658537,81.13658537,81.4902439,81.1902439,80.8902439,2263.490457,2280.520423,2486.128558,3084.311307,3552.852242,3676.052296,3840.064568,4422.048318,4959.176132,4837.652483,4724.738463,5076.308908,4909.029565,5161.215403,5300.55248,4536.077437,8,8,8,7,7,6,6,5,5,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4
AZE,Azerbaijan,2.5,23,91.59543443,86.64533837,72.026,368.3393527,25,0,23,18.6,14.8,11.4,8.2,5.5,3.7,2.8,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.9,106.4,104.1,101.8,99.7,98,96.6,95.6,95.3,95.5,95.9,96.1,95.7,94.3,92.1,88.9,84.6,79.8,74.7,69.5,64.5,59.9,55.7,52,48.7,45.6,42.7,40,37.4,35,32.6,30.4,28.4,26.4,24.6,23,77.03137536,78.01008849,78.98880162,79.96751474,80.94622787,81.924941,82.90365412,83.88236725,84.86108038,85.83979351,86.81850663,87.79721976,88.77593289,89.75464601,90.73335914,91.59543443,53.52438851,55.73245184,57.94051516,60.14857848,62.35664181,64.56470513,66.77276846,68.98083178,71.1888951,73.39695843,75.60502175,77.81308507,80.0211484,82.22921172,84.43727504,86.64533837,61.035,61.257,61.47,61.679,61.89,62.104,62.322,62.539,62.751,62.953,63.141,63.31,63.457,63.583,63.688,63.776,63.852,63.922,63.992,64.069,64.161,64.28,64.424,64.587,64.759,64.913,65.016,65.053,65.021,64.935,64.827,64.745,64.731,64.81,64.991,65.256,65.573,65.899,66.207,66.491,66.763,67.054,67.391,67.791,68.249,68.75,69.269,69.774,70.238,70.646,70.987,71.26,71.478,71.656,71.8,71.921,72.026,24.90492372,25.71266989,28.02349677,52.14307474,75.45247568,114.7643688,139.817506,178.683652,221.5992394,267.5966005,287.408308,345.4428737,383.7740866,423.4278918,447.3372334,368.3393527,64,65,83,82,92,86,77,73,66,61,48,43,38,38,32,34,30,29,28,27,27,26,25,25,26,25
BDI,Burundi,NA,61.2,46.07814804,51.06111317,57.481,24.28560168,712,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.7,241.6,243.3,245.2,246.4,247.5,248,248.4,248.8,249.3,250.1,250.6,249.9,247.1,242,234.7,225.4,214.9,203.9,193,183.4,176.3,171.9,170,170.4,172.2,174.6,176.9,178.7,179.5,179.1,177.6,175.1,171.6,167.1,162.1,156.7,151,145.1,139,132.5,125.4,118,110.6,103.4,96.7,90.6,85.1,79.9,75.2,70.8,67.1,63.9,61.2,33.93599516,34.8032918,35.67058843,36.53788507,37.4051817,38.27247833,39.13977497,40.0070716,40.87436823,41.74166487,42.6089615,43.47625814,44.34355477,45.2108514,46.07814804,46.07814804,42.12634154,42.76453951,43.40273749,44.04093546,44.67913344,45.31733141,45.95552938,46.59372736,47.23192533,47.8701233,48.50832128,49.14651925,49.78471722,50.4229152,51.06111317,51.06111317,41.281,41.592,41.907,42.225,42.54,42.838,43.103,43.328,43.515,43.675,43.829,44.006,44.232,44.517,44.865,45.266,45.701,46.141,46.562,46.953,47.314,47.657,47.992,48.317,48.618,48.845,48.941,48.884,48.684,48.379,48.053,47.816,47.752,47.911,48.295,48.86,49.526,50.186,50.758,51.213,51.545,51.779,51.977,52.19,52.437,52.735,53.09,53.492,53.926,54.386,54.861,55.338,55.807,56.259,56.688,57.094,57.481,9.19021575,8.64978342,7.86931591,6.99647097,9.21569428,14.21934992,17.13622304,17.38334491,18.4239192,22.04855877,26.13816583,25.77428698,21.62524176,22.03444551,20.20157561,24.28560168,1220,1250,1270,1260,1250,1210,1160,1100,1040,985,954,919,898,883,873,863,856,849,838,824,808,796,780,760,737,712
BEL,Belgium,2.5,3.8,99.48612539,99.4831012,80.99268293,4228.314946,7,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,33.9,32.4,31.1,30,28.9,27.9,27,26.2,25.5,24.8,23.9,23,21.9,20.8,19.6,18.6,17.6,16.7,15.9,15.2,14.5,13.9,13.3,12.7,12.2,11.8,11.4,11,10.7,10.3,10,9.6,9.2,8.7,8.2,7.6,7.1,6.7,6.4,6.1,5.9,5.7,5.5,5.3,5.2,5,4.9,4.8,4.7,4.6,4.5,4.4,4.3,4.2,4.1,4,3.9,3.8,99.48324144,99.48362661,99.48401178,99.48439696,99.48478213,99.4851673,99.48555248,99.48593765,99.48612539,99.48612539,99.48612539,99.48612539,99.48612539,99.48612539,99.48612539,99.48612539,99.48561787,99.48545009,99.48528231,99.48511453,99.48494676,99.48477898,99.4846112,99.48444342,99.48427565,99.48410787,99.48394009,99.48377231,99.48360454,99.48343676,99.48326898,99.4831012,69.70195122,70.52097561,70.2195122,70.05146341,70.75512195,70.62536585,70.70634146,71.01292683,70.69317073,70.76487805,70.97195122,71.0604878,71.40512195,71.63536585,71.98585366,71.97121951,72.1197561,72.77390244,72.69804878,73.19365854,73.20707317,73.62170732,73.88804878,73.86902439,74.40487805,74.5202439,74.73170732,75.36585366,75.56585366,75.63268293,76.05195122,76.19219512,76.35121951,76.34536585,76.69170732,76.84073171,77.18731707,77.37073171,77.47317073,77.6195122,77.72195122,77.97317073,78.07560976,78.12926829,78.87804878,78.9804878,79.3804878,79.78292683,79.6804878,80.03414634,80.18292683,80.58536585,80.38536585,80.58780488,81.28780488,80.99268293,80.99268293,1843.176217,1873.984625,2070.250095,2794.409566,3241.845998,3335.539787,3465.818492,3973.798962,4522.64098,4519.785609,4401.468292,4808.810342,4556.609494,4821.570825,4931.364617,4228.314946,9,9,9,9,9,10,10,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,7,7,7,7
BEN,Benin,10.4,98.3,24.81436763,5.395535541,60.907,31.29439157,405,1,22.7,20.6,18.6,17.4,16.3,15.4,14.3,13.3,12.7,12.1,11.8,11.3,10.8,10.2,9.6,9.9,10.4,321.2,315.9,309.9,303.1,295.7,288.6,282.1,276.6,272.3,268.7,265.4,262.2,258.3,253.5,247.9,241.5,234.6,228.1,222.4,217.5,213.5,210.3,207.2,204.1,200.8,197.5,193.9,190.3,186.4,182.2,177.8,173,168.3,163.8,159.8,156.5,154,151.8,149.3,146.6,143.2,139.5,135.5,131.4,127.5,123.9,121,118.6,116.7,115,113.6,112.2,110.5,108.5,106.2,103.7,101,98.3,20.61892678,20.89862283,21.17831889,21.45801495,21.73771101,22.01740706,22.29710312,22.57679918,22.85649523,23.13619129,23.41588735,23.6955834,23.97527946,24.25497552,24.53467158,24.81436763,3.347951563,3.484457162,3.62096276,3.757468359,3.893973957,4.030479556,4.166985154,4.303490753,4.439996351,4.57650195,4.713007549,4.849513147,4.986018746,5.122524344,5.259029943,5.395535541,37.271,37.727,38.188,38.655,39.13,39.615,40.109,40.61,41.117,41.63,42.152,42.684,43.229,43.781,44.337,44.882,45.399,45.883,46.335,46.764,47.19,47.643,48.145,48.71,49.339,50.034,50.79,51.581,52.372,53.132,53.812,54.366,54.776,55.042,55.174,55.203,55.17,55.133,55.139,55.218,55.391,55.668,56.025,56.436,56.887,57.355,57.817,58.255,58.654,59.009,59.319,59.595,59.855,60.113,60.373,60.639,60.907,15.98766801,16.98775602,17.51680298,21.63494784,24.58319825,24.23577888,25.52852308,27.96653655,30.3145421,30.66187362,31.14833493,35.04895274,39.0939749,35.75758336,34.40215717,31.29439157,576,553,540,537,541,550,561,571,577,576,572,561,549,538,523,502,494,481,469,457,446,436,429,422,414,405
BFA,Burkina Faso,21.3,81.2,47.7248286,11.80753712,60.361,33.44341877,371,1,25.4,25.6,25.8,25.6,25.3,24.9,24.2,23.6,22.7,21.9,21.2,20.7,20.3,20.2,20.3,20.8,21.3,342,338,334.3,330.8,327.6,324.8,322.5,320.5,318.5,316.6,314.7,312,308.2,302.2,294.2,284.1,273.6,263.1,253.6,245.5,239,233.5,228.8,224.4,220,215.5,211.1,206.9,203.4,201.1,199.8,199.4,199.3,199.2,198.2,196.5,194,190.9,187.5,184.1,180.4,176.5,172.2,167.1,161.1,154.1,146.5,138.6,130.8,123.3,116.1,109.4,103.2,97.5,92.6,88.4,84.5,81.2,44.18880824,44.18880824,44.44138112,44.693954,44.94652689,45.19909977,45.45167265,45.70424554,45.95681842,46.2093913,46.46196418,46.71453707,46.96710995,47.21968283,47.47225572,47.7248286,2.07916621,2.07916621,2.774049847,3.468933483,4.16381712,4.858700756,5.553584393,6.248468029,6.943351666,7.638235302,8.333118939,9.028002575,9.722886212,10.41776985,11.11265348,11.80753712,34.432,34.897,35.369,35.847,36.331,36.815,37.291,37.754,38.207,38.652,39.095,39.542,40.003,40.493,41.025,41.63,42.343,43.166,44.081,45.06,46.049,46.984,47.81,48.486,48.992,49.323,49.492,49.55,49.545,49.505,49.454,49.409,49.374,49.36,49.38,49.445,49.557,49.713,49.914,50.168,50.489,50.893,51.384,51.956,52.602,53.31,54.063,54.841,55.618,56.376,57.096,57.762,58.377,58.942,59.457,59.927,60.361,7.52564316,7.70797987,8.71375206,11.74841644,17.61220904,18.08619955,21.3547242,27.96674999,29.78364972,31.59088375,33.91081732,34.68530369,32.97102135,43.01057125,39.55127795,33.44341877,727,709,693,674,655,636,620,601,581,565,547,530,516,500,482,468,457,447,436,428,417,408,398,389,379,371
BGD,Bangladesh,15.2,32.4,53.66542479,43.40899772,72.489,31.84148833,176,1,20.8,18.7,18.2,17.5,17.1,16.6,16.3,16.3,16.4,16.6,16.9,17,17,16.8,16.5,15.8,15.2,259.2,252.8,247,241.6,236.7,232.6,229.3,226.6,224.6,223.2,222.2,221.4,220.7,219.6,218.2,216.1,213.5,210.4,206.8,202.7,198.3,193.8,189,184,178.7,173.2,167.5,161.6,155.7,149.7,143.8,137.7,131.7,125.8,119.8,114,108.3,102.8,97.5,92.4,87.4,82.8,78.4,74.1,70.1,66.2,62.5,58.9,55.6,52.3,49.2,46.3,43.6,41,38.6,36.4,34.3,32.4,40.74722524,41.60843854,42.46965185,43.33086515,44.19207845,45.05329176,45.91450506,46.77571837,47.63693167,48.49814497,49.35935828,50.22057158,51.08178488,51.94299819,52.80421149,53.66542479,20.59160899,22.11276824,23.63392749,25.15508674,26.67624599,28.19740524,29.71856449,31.23972373,32.76088298,34.28204223,35.80320148,37.32436073,38.84551998,40.36667923,41.88783847,43.40899772,45.831,46.46,47.086,47.694,48.257,48.69,48.895,48.838,48.535,48.05,47.523,47.136,47.031,47.291,47.925,48.865,49.981,51.098,52.082,52.878,53.478,53.917,54.292,54.678,55.102,55.578,56.102,56.654,57.22,57.8,58.401,59.033,59.7,60.4,61.127,61.868,62.61,63.338,64.038,64.702,65.324,65.903,66.448,66.965,67.46,67.937,68.403,68.861,69.312,69.759,70.198,70.626,71.039,71.431,71.803,72.155,72.489,8.30501829,8.11180565,9.05813236,9.96350615,10.74730592,11.25134349,11.95842439,13.88296064,15.32613642,17.38355544,20.17736083,22.15706873,22.74784885,25.85965612,28.834133,31.84148833,569,550,531,511,495,479,462,446,432,415,399,384,365,349,333,319,303,288,273,258,242,228,214,201,188,176
BGR,Bulgaria,3,7.5,86.7803838,83.71239869,74.61463415,572.0449119,11,0,4.8,5.2,5.6,6,6.3,6.5,6.3,6.1,5.8,5.7,5.6,5.4,5,4.4,3.8,3.3,3,NA,NA,NA,38.6,38.1,37.6,37,36.4,35.4,34,32.5,31.2,30.3,29.7,29.1,28.6,27.9,27,26,25,23.9,23,22.2,21.4,20.5,19.6,18.8,18.2,17.9,18,18.4,18.8,19,19.2,19.3,19.3,19.3,19.2,18.9,18.3,17.6,16.8,15.9,15.1,14.2,13.3,12.5,11.9,11.5,11.1,10.7,10.3,9.8,9.3,8.8,8.3,7.9,7.5,86.7803838,86.7803838,86.7803838,86.7803838,86.7803838,86.7803838,86.7803838,86.7803838,86.7803838,86.7803838,86.7803838,86.7803838,86.7803838,86.7803838,86.7803838,86.7803838,83.71607516,83.71607516,83.71606742,83.71578521,83.715503,83.71522079,83.71493858,83.71465637,83.71437416,83.71409195,83.71380974,83.71352753,83.71324532,83.71296311,83.7126809,83.71239869,69.24756098,70.19560976,69.49195122,70.30926829,71.12121951,71.29390244,71.22341463,70.41390244,71.22512195,70.43,71.25634146,70.87365854,70.8995122,71.34219512,71.20804878,71.0497561,71.39487805,70.81609756,71.18463415,71.30829268,71.15756098,71.57195122,71.18609756,71.38634146,71.4997561,71.22804878,71.73073171,71.52682927,71.60439024,71.72243902,71.64146341,71.56097561,71.49439024,71.34682927,71.20878049,71.05341463,70.89731707,70.35121951,71.06097561,71.41219512,71.66341463,71.76829268,71.86585366,72.06585366,72.56341463,72.56097561,72.61219512,72.66341463,72.96341463,73.41219512,73.51219512,74.16341463,74.31463415,74.86097561,74.46585366,74.61463415,74.61463415,94.49745062,119.8299795,148.1479138,195.7437111,233.1133262,267.7413974,294.1089036,361.2349755,455.5406227,459.3001663,484.7522866,556.5703392,558.4273319,601.0488155,666.4014104,572.0449119,25,23,25,23,25,24,24,26,23,23,21,20,18,17,16,15,14,13,12,11,11,11,10,11,11,11
BHR,Bahrain,NA,7.3,NA,NA,76.9,1190.041592,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,182.9,166.8,152,138.3,125.5,113.7,102.9,92.9,83.7,75.4,68,61.4,55.7,50.7,46.3,42.6,39.4,36.6,34.1,32,30.1,28.5,27.2,26,25,24.2,23.7,23.4,23.2,23,22.7,22.1,21,19.7,18.1,16.6,15.2,14,13.1,12.5,12,11.6,11.3,11,10.7,10.3,9.8,9.3,8.9,8.5,8.2,8,7.8,7.7,7.6,7.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.868,53.234,54.589,55.91,57.181,58.387,59.523,60.595,61.608,62.559,63.448,64.274,65.042,65.757,66.421,67.04,67.616,68.152,68.651,69.117,69.55,69.95,70.316,70.65,70.956,71.237,71.495,71.735,71.962,72.179,72.39,72.598,72.803,73.006,73.209,73.413,73.619,73.826,74.033,74.239,74.44,74.635,74.822,74.999,75.167,75.326,75.478,75.625,75.77,75.913,76.056,76.199,76.341,76.482,76.622,76.761,76.9,466.7082907,472.6467237,488.4213859,507.0301813,501.7575257,532.4842706,556.4198082,604.3148393,657.8820722,667.9913484,680.9747188,694.4238193,972.2190563,1065.438378,1170.968622,1190.041592,26,25,25,23,22,22,22,22,22,22,21,21,21,20,20,20,19,18,17,17,16,16,16,15,15,15
BHS,The Bahamas,NA,7.2,NA,NA,75.675,1685.460063,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3,30,30.6,31.2,31.7,32.1,32.3,32.2,31.9,31.5,31,30.5,29.9,29.4,28.9,28.6,28.3,27.8,27.3,26.6,25.6,24.6,23.5,22.5,21.5,20.6,19.7,18.8,17.9,17.2,16.6,16.2,16,15.9,15.8,15.7,15.5,15.2,14.7,14.1,13.3,12.5,11.7,10.8,10,9.3,8.6,8,7.6,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.881,63.22,63.551,63.873,64.189,64.498,64.8,65.095,65.383,65.665,65.943,66.218,66.49,66.759,67.027,67.291,67.55,67.803,68.05,68.29,68.524,68.755,68.984,69.212,69.438,69.663,69.886,70.104,70.316,70.518,70.705,70.869,71.01,71.131,71.239,71.351,71.482,71.646,71.85,72.093,72.37,72.668,72.971,73.264,73.538,73.787,74.012,74.218,74.41,74.591,74.761,74.923,75.079,75.23,75.379,75.527,75.675,1084.29286,1091.922741,1177.395304,1213.000323,1292.91902,1372.821178,1610.934104,1694.281508,1720.795237,1645.737989,1632.338595,1644.988106,1722.937649,1664.722723,1635.402139,1685.460063,46,46,45,45,47,49,52,54,55,58,61,64,67,71,71,74,78,78,82,80,85,86,82,81,83,80
BIH,Bosnia & Herzegovina,2.5,5.7,98.93779245,92.03842962,76.911,431.2226085,11,0,4.4,4.7,4.5,4.1,3.5,3.2,2.9,2.8,2.6,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.4,27.1,24.9,23,21.3,19.7,18.2,16.8,18,17.5,14.7,14.1,12.2,11.5,10.9,10.3,9.9,9.5,9.3,9.2,9,8.9,8.6,8.3,7.9,7.5,7.2,6.8,6.6,6.4,6.2,6,5.9,5.7,98.3868107,98.42616654,98.46552238,98.50487822,98.54423406,98.5835899,98.62294574,98.66230158,98.70165742,98.74101326,98.7803691,98.81972494,98.85908078,98.89843661,98.93779245,98.93779245,92.6798858,92.6340675,92.58824921,92.54243091,92.49661261,92.45079431,92.40497601,92.35915771,92.31333941,92.26752111,92.22170281,92.17588451,92.13006621,92.08424791,92.03842962,92.03842962,60.353,61.019,61.646,62.243,62.818,63.381,63.94,64.499,65.059,65.621,66.187,66.756,67.32,67.867,68.39,68.872,69.296,69.657,69.954,70.193,70.399,70.601,70.82,71.061,71.315,71.534,71.65,71.626,71.461,71.185,70.877,70.645,70.577,70.724,71.091,71.643,72.306,72.977,73.572,74.057,74.413,74.653,74.824,74.967,75.096,75.223,75.353,75.486,75.619,75.758,75.905,76.06,76.223,76.39,76.561,76.735,76.911,105.0078036,110.0691828,124.5064668,180.4241322,244.5973051,262.2711048,302.8935654,387.6875093,484.3265834,424.878444,417.0076166,463.8927854,448.1417812,477.7616628,496.6091937,431.2226085,28,29,28,26,24,22,21,21,19,18,17,16,15,15,15,14,14,14,13,14,13,12,12,12,12,11
BLR,Belarus,2.5,3.7,94.04912529,94.92708601,73.82682927,351.8249262,4,0,2.5,2.6,3.2,3.7,3.6,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,20.2,19.4,18.8,18.1,17.6,17,16.4,15.9,15.5,15.2,15.2,15.3,15.5,15.7,15.7,15.5,15.1,14.5,13.7,12.8,11.8,10.9,10,9.3,8.5,7.9,7.2,6.6,6,5.5,5.1,4.8,4.5,4.3,4.1,3.9,3.7,93.95062746,93.95062746,93.95062746,93.95062746,93.95883562,93.96704377,93.97525192,93.98346007,93.99166822,93.99987638,94.00808453,94.01629268,94.02450083,94.03270898,94.04091714,94.04912529,97.38830664,97.38830664,97.38830664,97.38830664,97.18320492,96.9781032,96.77300148,96.56789976,96.36279804,96.15769632,95.95259461,95.74749289,95.54239117,95.33728945,95.13218773,94.92708601,67.70809756,68.21265854,68.63582927,68.99207317,69.28992683,69.53741463,69.73460976,69.88165854,69.98263415,70.04514634,70.0792439,70.093,70.09241463,70.08243902,70.06807317,70.04826829,70.01590244,69.96741463,69.90631707,69.84163415,69.80202439,69.81917073,69.90821951,70.06465854,70.27192683,70.99268293,71.5495122,70.9902439,71.34146341,71.48292683,70.83658537,70.37804878,70.02195122,68.97073171,68.76829268,68.46097561,68.51219512,68.46097561,68.40731707,67.90731707,68.91219512,68.50731707,68.05609756,68.55365854,68.95609756,68.85121951,69.40487805,70.20731707,70.45609756,70.40731707,70.40487805,70.55365854,71.96585366,72.47073171,72.97073171,73.62439024,73.82682927,57.36072665,73.84975545,86.55201989,109.2133673,141.8443827,197.0818058,222.4656082,279.401729,349.7347473,284.6281376,306.2447639,293.9703767,357.3576179,444.1792619,437.0459612,351.8249262,33,32,32,33,33,33,32,31,30,30,26,23,22,19,16,13,10,8,7,6,5,5,4,4,4,4
BLZ,Belize,6.5,14.2,91.12465656,84.04333102,70.384,301.1964861,28,0,5.8,5,4.7,4.5,4.6,4.6,4.9,5.3,5.5,5.6,5.6,5.8,6.3,6.6,6.7,6.6,6.5,NA,NA,NA,NA,NA,NA,NA,109.9,105.2,100.7,96.4,92.4,88.7,85.1,81.8,78.7,75.7,72.7,70.1,67.4,64.8,62.2,59.8,57.1,54.5,51.9,49.1,46.4,43.7,41,38.5,36.2,34.1,32.2,30.6,29.1,27.8,26.6,25.5,24.6,23.7,22.9,22.2,21.7,21.3,20.9,20.6,20.3,19.9,19.5,19,18.4,17.8,17.1,16.4,15.6,14.9,14.2,86.81658678,87.10379143,87.39099608,87.67820073,87.96540539,88.25261004,88.53981469,88.82701934,89.114224,89.40142865,89.6886333,89.97583795,90.26304261,90.55024726,90.83745191,91.12465656,78.692517,79.04923793,79.40595887,79.7626798,80.11940074,80.47612167,80.83284261,81.18956354,81.54628448,81.90300541,82.25972635,82.61644728,82.97316822,83.32988915,83.68661009,84.04333102,59.981,60.531,61.092,61.663,62.241,62.823,63.402,63.971,64.525,65.058,65.566,66.047,66.504,66.939,67.354,67.751,68.135,68.509,68.874,69.229,69.577,69.921,70.257,70.575,70.865,71.11,71.294,71.405,71.437,71.386,71.246,71.011,70.696,70.325,69.922,69.517,69.143,68.82,68.568,68.4,68.329,68.356,68.46,68.619,68.815,69.023,69.218,69.385,69.517,69.611,69.676,69.731,69.798,69.895,70.027,70.192,70.384,132.6150557,153.678823,154.6363756,165.102614,166.1135227,174.6119263,186.4018219,212.645816,225.6365032,245.6256032,252.5309445,253.9549701,254.380976,272.1219867,280.8359654,301.1964861,54,54,55,54,55,55,53,53,51,52,53,53,53,50,50,52,50,46,36,39,37,33,32,29,28,28
